SMILES,CID,Unnamed: 0,MW,LogP,MR,TPSA,NumAromaticRings,FractionCSP3,NumValenceElectron,MaxCharge,MinCharge,BertzCT,BalabanJ,LabuteASA
CC(=O)NC1=C(C(=O)c2ccccc2C1=O)Cl,72754,0.43693144875265144,0.06587418709279229,-0.3461493094025537,0.03862350849614105,0.15351358846161864,-0.07258942372018332,-0.21777837990298987,0.1256740771741679,0.2066889841074201,0.5646884672397681,0.18086985422460986,-0.16116021032864664,0.141781397049504
c1cc2c(-c3c(cccn3)C(=O)C2=O)nc1,72810,0.4681408379492694,-0.5003405598188205,-0.453524358075915,-0.270018075184252,0.0434711305353869,0.9345888303973613,-0.7662233789501038,-0.29962539131158294,0.7008984807346651,0.9567232857197754,0.13783303930990046,-0.52401243774799,-0.28304803665722633
c1ccc2c(c1)C(=O)C=C(C2=O)N,72909,0.49935022714588734,-1.0315444356814392,-0.9629547048319996,-0.7466468650800228,0.05142600701198179,-0.07258942372018332,-0.7662233789501038,-0.809984753494484,-0.19937299861102337,-0.2191132095977409,-0.40638574063295957,0.09004779559749244,-0.8895669635390896
C1(=C(C(=O)C(=O)C(=C1Cl)Cl)Cl)Cl,73252,0.5305596163425054,0.011679080555067653,0.3706516912006941,-0.7409527525779556,-0.811015184325533,-1.0797676778377279,-0.7662233789501038,-0.809984753494484,1.0958727109252853,0.9675598033979115,-0.9916033669957453,1.6038027661670695,-0.40572973407630886
CC(=O)OC1=CC(=O)c2ccccc2C1=O,74513,0.5617690055391232,-0.4142482539606389,-0.46181586762598115,-0.3340904500880071,0.060706696234676304,-0.07258942372018332,-0.21777837990298987,-0.1295056039172826,3.1709546121756444,-0.505173708837275,-0.02218266874931209,-0.4013037499844003,-0.26239285494987385
c1ccc2c(c1)C(=O)C=C(C2=O)Br,74944,0.5929783947357412,-0.11493400392703046,0.22787189674854944,-0.4886371555695385,-0.811015184325533,-0.07258942372018332,-0.7662233789501038,-0.809984753494484,-0.4953518308859445,0.9095851443188767,-0.40638574063295957,0.09004779559749244,-0.5686365052271221
CC1=CC(=O)C(=CC1=O)N(CCCl)CCCl,75093,0.6241877839323592,0.24498922943073798,-0.26663373281741604,0.2056526231241724,-0.7036243518914995,-1.0797676778377279,2.225294797670519,0.21073397087131807,-0.442245183744537,0.09494924802197462,-0.7248464636784564,0.5255480639490189,0.23322199239046654
C1(=C(C(=O)C(=O)C(=C1Br)Br)Br)Br,75521,0.6553971731289772,2.5629384723563984,0.8883735475068455,-0.0715951299640414,-0.811015184325533,-1.0797676778377279,-0.7662233789501038,-0.809984753494484,0.9189041354503815,0.9628733748903597,-0.9916033669957453,1.6038027661670695,0.13082396112722294
c1c(c2c(c(c1O)O)C(=O)C(=O)C=C2O)O,75583,0.6866065623255951,-0.3287298968081796,-1.328195700512428,-0.5285558238082164,1.871104001033103,-0.07258942372018332,-0.7662233789501038,-0.044445710220132446,0.7666094572865522,-1.4047521531224045,0.09868829573530913,0.5517445185213213,-0.36882263479311733
c1ccc2cc3c(cc2c1)C(=O)c1cc2ccccc2cc1C3=O,76415,0.7178159515222131,0.9078999845387301,2.2377338116846675,1.832992959039947,-0.811015184325533,2.9489453386324502,-0.7662233789501038,1.23145269523712,-0.7100732318526066,0.9165596921578547,1.9358582104679618,-1.7943670947062764,1.4828944268461384
COC1=C(C(=O)C=CC1=O)OC,76565,0.7490253407188311,-1.1036180444023793,-1.551154392313716,-1.1372542727982944,-0.19915260200076235,-1.0797676778377279,0.8791116181912388,-0.809984753494484,0.31514395511564663,-1.2187172096460899,-1.1267363589555477,1.0208488129259312,-1.0927807568808194
CC(C)(C)C1=CC(=O)C(=O)C(=C1)C(C)(C)C,76915,0.780234729915449,-0.3551315372713555,0.8404486223074621,0.2177920790320214,-0.811015184325533,-1.0797676778377279,2.9945423288015363,0.21073397087131807,0.481088683305905,0.948497652753648,-0.5582805282489356,1.4279988708398301,-0.04043566286969397
